GEOID,YEAR,state,PCPrate,pctOBESE,FI,MIDWIVESrate,OBGYNrate,rtTEENBIRTH,rtSTD,MHCENTERrate,MHPROVIDERrate,rtDRUGODMORTALITY,pctNoVehicle,pctRural,rtSocASSOC,pctHOUSE_DISTRESS,rtVIOLENTCR,segregation,Racialized_pov
19185,2022,Iowa,46.097111247695146,0.408,0.109,30.902348578491964,0.0,11.46131805,232.9,0.0,0.0,0.0,0.0746740418806795,1.0,12.42043161,0.131086142,117.2882946,1.7043050050000002,0.873573277905408
19187,2022,Iowa,45.764126308988615,0.379,0.106,0.0,17.292062943109116,22.89521502,760.4000000000001,0.0,7.268420060839369,13.87411553,0.0682197407264792,0.3360099191120033,13.09046346,0.117357002,469.0317071,29.63514754,3.1112709398086182
19189,2022,Iowa,28.153153153153152,0.37,0.085,0.0,0.0,11.04294479,482.9,0.0,0.9384384384384384,0.0,0.0458878297495012,1.0,13.52134441,0.072747014,114.2095746,28.27451807,3.6135329447926647
19191,2022,Iowa,110.59722501508143,0.351,0.073,10.034115994380896,0.0,5.034799348,215.1,0.0,5.027146591594611,0.0,0.0435629106838646,0.620457604306864,17.007653440000002,0.098720293,43.24324324,53.56470389,2.932905001288286
19193,2022,Iowa,67.23039192477772,0.398,0.089,5.803605973845082,9.672676623075136,25.84190833,785.6,0.0,6.6283484996259725,8.743976372,0.0620362788158515,0.1695276457225826,13.6751142,0.121616421,355.1479377,36.32902977,2.197864280864665
19195,2022,Iowa,13.540961408259989,0.351,0.088,27.631942525559545,0.0,13.61386139,203.2,0.0,0.0,0.0,0.047962382445141,1.0,17.6127896,0.063091483,92.70909211,41.907805,1.1265871635086833
19197,2022,Iowa,39.10833007430583,0.43,0.089,0.0,0.0,26.38522427,334.3,0.0,19.554165037152917,0.0,0.080215894286246,1.0,27.86180545,0.085237258,74.17528792,29.91864378,3.374021828055157
23001,2022,Maine,78.35437793828918,0.321,0.128,16.222062004325885,9.012256669069934,18.87459665,390.7000000000001,0.0,6.7366752526253215,33.58982814,0.0901254773595199,0.4482813973553785,7.850235969000001,0.141239833,139.0762361,38.14367831,2.3836880266347578
23003,2022,Maine,110.68068622025456,0.378,0.16,11.878600700837442,35.63580210251232,18.48868431,243.1,0.0,15.031633736669708,20.40105488,0.0858501214214864,0.8726992663760019,10.73745433,0.12919548,120.4268624,39.01593891,1.763463929914439
23005,2022,Maine,167.41418794290226,0.253,0.101,9.76645158769948,48.1811611659841,6.414410821000001,334.6,0.0,0.5897172960806734,28.42091373,0.0701179554390563,0.3961204935363863,13.18630658,0.142379819,128.3461996,37.84686908,3.0353511163913707
23007,2022,Maine,104.42281133155927,0.324,0.118,6.554798112218144,13.109596224436288,11.55990752,221.9,0.0,3.368477784889009,25.5322928,0.091723688497882,1.0,9.934103778,0.109183242,110.9933073,18.5746178,1.2633824993213283
23009,2022,Maine,115.6748291571754,0.317,0.118,28.14423922603342,14.07211961301671,12.053426,183.7,0.0,3.559225512528473,18.80086848,0.0557177615571776,1.0,12.91214287,0.153307888,60.09724827,32.58722666,2.150446263274406
23011,2022,Maine,116.4789614896454,0.34,0.129,15.865712608481813,11.105998825937268,14.29191835,292.7,0.0,1.1085583921083495,34.84510263,0.0734490758063309,0.6240037056559171,14.71766611,0.126503687,168.19146419999998,34.136044670000004,0.7045180888429236
23013,2022,Maine,109.53169116931164,0.28,0.11,39.57065835682841,14.838996883810657,14.87043581,206.2,0.0,0.0,25.94272516,0.0578177727784027,0.6403628117913832,15.08599014,0.137860682,52.83617013,29.22412263,1.1820758489975485
23015,2022,Maine,111.64452383610583,0.265,0.122,22.533941749760576,11.266970874880288,16.895062890000002,239.6,0.0,5.582226191805292,27.95153782,0.0536345280161534,0.839164689935615,10.68314373,0.139882889,154.4481054,27.19507904,2.571010402881607
23017,2022,Maine,68.22562213239182,0.335,0.136,0.0,20.50090545665767,18.11362181,229.4,0.0,7.760664517559569,23.02489567,0.0560755726178665,0.8543592582341545,9.314359638,0.138361758,111.9057194,29.33526654,1.0722368523545576
23019,2022,Maine,133.53844139691685,0.347,0.139,13.073091655445596,16.995019152079276,12.19901827,358.90000000000003,0.0,7.122050207835565,40.00888109,0.0816493161869769,0.5848847458532547,9.333017851,0.144283858,86.25111489,40.05088264,1.2272676780405418
23021,2022,Maine,64.08389163996505,0.352,0.169,0.0,11.87789523696401,18.10258129,190.6,0.0,0.0,33.6094581,0.0614058008884243,1.0,9.532320524,0.13732155,118.0846667,40.31625812,1.6454974275081902
23023,2022,Maine,62.04310647136575,0.306,0.102,10.816657652785288,0.0,12.52609603,206.4,0.0,0.6743815920800625,19.5287072,0.0584682440846824,0.6239835251874538,7.530120482,0.13672245,37.04811981,14.47399364,0.2708001492387389
23025,2022,Maine,53.36812144212524,0.335,0.17,0.0,3.9309721294076025,23.05789213,239.7,0.0,1.9765970904490828,31.6391033,0.0624263839811543,0.8728218902131946,10.49837572,0.16229394,136.4602219,28.7796414,1.130383684014047
23027,2022,Maine,75.1653638003608,0.303,0.127,4.940223298093073,14.820669894279222,19.52654808,231.7,0.0,2.5055121266786933,17.59796199,0.057927359091699,0.8866840016422608,8.057409039000001,0.132434808,72.8025136,17.8689326,1.157613966134522
23029,2022,Maine,44.985700973619096,0.344,0.165,6.227037798119435,12.45407559623887,21.20908484,331.40000000000003,0.0,3.213264355258507,46.6388247,0.074493927125506,1.0,5.736320469000001,0.129300978,122.8211063,47.01327675,1.475346718217637
23031,2022,Maine,71.29842351263567,0.314,0.103,4.672373191791575,8.410271745224835,10.61471776,259.1,0.0,0.4660027680564423,31.30337627,0.0518545031542212,0.4586980160074154,7.753767320000001,0.138984052,150.8220672,37.19498558,1.7753530463891205
24001,2022,Maryland,53.15300683606727,0.385,0.169,0.0,23.91557800962602,22.63632563,373.5,0.0,20.670613769581717,50.60345806,0.0955866287961546,0.3363009328188144,16.33151557,0.138315071,310.5140042,35.49006829,2.0190306238952647
24003,2022,Maryland,67.58862749349522,0.316,0.09,8.148852369957897,20.032595409479832,12.10412721,467.9,0.0,0.5081851691240243,45.165767,0.0375545772742034,0.0748766782481877,8.200485469,0.127263969,452.5990953,41.76317012,2.295852524509311
24005,2022,Maryland,88.54183837346758,0.329,0.107,6.657575632354899,39.02716750001148,13.22816129,589.7,0.1177418063476962,0.470967225390785,50.84982058,0.0784331626147633,0.0666061234339436,8.158381377000001,0.154674592,511.3100777,51.32271162,1.729777123668198
24009,2022,Maryland,47.90903670896857,0.362,0.082,0.0,14.89964028011324,8.941877794,318.8,0.0,0.0,38.54466859,0.0307655329888234,0.5881445756105768,6.268576061,0.107801418,150.45467069999998,18.18362027,3.073746691244556
24011,2022,Maryland,29.952674773857304,0.401,0.133,0.0,5.84726932522512,20.64479638,338.3,0.0,5.990534954771461,48.90121954,0.0613502039457254,0.8555158552925413,10.47715979,0.163493378,258.6366156,30.2708712,2.450557872335191
24013,2022,Maryland,43.13493181805111,0.311,0.096,7.027653817772936,14.055307635545873,6.705719131,194.1,0.0,0.0,41.10931917,0.0402413215831201,0.4161384949766692,9.736000048,0.108436725,187.6262294,24.47194529,3.623771239333935
24015,2022,Maryland,37.5342861267504,0.367,0.124,0.0,15.344777980243595,18.09349793,361.7000000000001,0.0,3.8496703719744,75.70365578,0.0524175097869744,0.4813499920347739,6.708473093,0.132818847,426.7627209,37.10999349,1.9582365265467343
24017,2022,Maryland,36.15929056657459,0.436,0.069,1.1728691898992505,12.901561088891755,13.18361955,697.1,0.0,0.0,28.209552,0.0333755594966641,0.2935144793393751,5.941552277,0.146498524,357.0764009,37.09758241,0.8259235781339884
24019,2022,Maryland,43.09150789497984,0.365,0.147,0.0,5.949547834364588,32.22341568,676.5,0.0,16.436332297085166,40.7183128,0.0998032687651331,0.5467863028749314,10.33543174,0.184319638,456.3675609,41.15645688,2.436300597256663
24021,2022,Maryland,57.89125734808012,0.293,0.097,5.949503588294352,7.436879485367939,9.742625256,315.90000000000003,0.0,0.7147068808404953,29.8581673,0.0386521308225966,0.2663078662324988,10.32568282,0.134018927,249.4412068,37.7089775,2.344679971717051
24023,2022,Maryland,48.777088704619885,0.35,0.139,6.868603612885501,13.737207225771002,20.52672347,196.5,0.0,10.45223329384712,25.27893001,0.0735057840616966,0.8792307274406476,12.06314193,0.122153209,223.4901715,20.81500782,2.094503810233198
24025,2022,Maryland,52.85633344360914,0.344,0.098,7.625961824435108,10.67634655420915,9.443358294,407.5,0.0,1.521045566722565,40.85084612,0.0396470421566048,0.2028194105572983,7.359820859,0.132121992,233.5361042,41.61716892,1.930582486950721
24027,2022,Maryland,188.32448008991747,0.255,0.077,8.348240906380441,56.05247465712582,5.979804569000001,368.4,0.0,1.4946387308723608,15.76115101,0.0399228382118594,0.1050713462443791,8.873468636,0.133138583,214.496309,20.13232281,3.612839352873474
24029,2022,Maryland,67.46237675142709,0.346,0.129,0.0,10.001000100010002,10.78705553,355.3,0.0,0.0,25.86340673,0.0648358208955224,0.7472292436321213,13.90176089,0.159292035,220.2141393,14.44667689,2.144955759705347
24031,2022,Maryland,137.74770649594672,0.245,0.086,7.733895084188972,55.4262481033543,10.2659844,447.2000000000001,0.0,0.1896045512676486,12.39274806,0.0786225226067005,0.0245633903116291,8.832307973,0.168438112,173.3217432,34.71702313,2.9965933504782627
24033,2022,Maryland,49.51293093521866,0.372,0.073,3.3838013201054897,14.592643192954926,19.55717913,908.6,0.104678500920124,0.209357001840248,19.35308643,0.0930812151634477,0.0238111774461949,8.02791515,0.191614052,423.194247,42.93406942,1.151750283082022
24035,2022,Maryland,35.43446592385527,0.314,0.094,0.0,0.0,10.08563273,268.0,0.0,0.0,40.84348382,0.0312128572166813,0.5771834163767979,7.344038427,0.119008265,232.5533746,19.25344655,3.9092405020509937
24037,2022,Maryland,41.059510081420136,0.365,0.108,6.981046458864183,8.72630807358023,12.83276953,450.2000000000001,0.0,2.6208197924310723,29.33747187,0.0447696003494212,0.5509438103599649,6.43115144,0.121745599,221.3024976,38.34708659,2.2065414585569423
24039,2022,Maryland,32.54149040026033,0.443,0.161,0.0,0.0,16.183506899999998,718.3000000000001,0.0,21.558737390172467,43.00010424,0.074685816876122,0.5642955484167049,10.93066833,0.225998807,357.4810149,36.71252329,2.88318161287919
24041,2022,Maryland,103.65173018657312,0.322,0.118,46.217840086273306,35.94720895599034,15.2817574,320.1,0.0,0.0,35.99679629,0.072218807621389,0.5722694236871737,12.64086496,0.143458647,243.218458,26.67177317,2.059838106226395
24043,2022,Maryland,54.21558439882017,0.39,0.141,13.468013468013469,17.50841750841751,24.31320941,421.1,0.0,1.032677798072765,60.91088252,0.0794059372406902,0.3221978366515128,12.64490331,0.142307348,311.5930655,37.85871672,2.3050739183794056
24045,2022,Maryland,57.703404500865545,0.382,0.136,14.61240593263681,29.22481186527362,18.53796082,874.4000000000001,0.0,13.848817080207732,36.35848826,0.0735621823280502,0.2748271599285747,8.976054204,0.189451309,468.9590286,35.197500240000004,1.3892701584179556
24047,2022,Maryland,82.81261763155914,0.34,0.139,3.707273670942389,11.121821012827168,13.02410602,430.4,0.0,12.61010313935105,32.58744297,0.0555484503559705,0.1881520715212484,16.83372867,0.156668205,333.9449185,36.46375624,2.0896394185710987
24510,2022,Maryland,126.45317069616894,0.375,0.158,19.231385621334017,51.60421808391295,32.16833096,1449.4,0.1734611395009176,18.745945345864165,123.6732065,0.2645207740098369,0.0,9.97489427,0.217312895,1566.312209,62.31721525,1.9819111517253416
42001,2022,Pennsylvania,51.85974819211155,0.358,0.082,9.59159009380575,5.7549540562834505,14.40147794,202.9,0.0,0.0,17.50053474,0.0469429585562165,0.627246727276955,12.52317759,0.102243753,133.5231457,34.06205677,1.7654066609558203
42003,2022,Pennsylvania,111.86585789401416,0.287,0.104,6.085433074649047,40.996601766056735,11.09151511,518.2,0.2423087174599585,0.1615391449733056,44.29687961,0.126708782578894,0.0207990433403366,12.26105942,0.137593873,394.5277205,49.44101061,3.250304629773058
42005,2022,Pennsylvania,43.01537799763416,0.356,0.121,0.0,6.20347394540943,19.07587961,179.20000000000002,0.0,4.424438879756655,39.65801401,0.0724601145244354,0.6354575468759733,19.46396849,0.104858878,108.0659202,38.9399917,2.687970996864801
42007,2022,Pennsylvania,42.610908392548495,0.373,0.11,0.0,13.168921345624328,16.66012045,386.1,0.0,1.2003072786633378,36.84508373,0.0849039569994027,0.2719649371706526,14.70148662,0.104285815,265.1520904,51.1007957,3.4074393668643586
42009,2022,Pennsylvania,29.49790354185542,0.341,0.115,4.168924834285238,4.168924834285238,18.58216971,150.4,0.0,4.21398622026506,28.49577081,0.0577895866332839,0.8951849802034995,18.16739058,0.107242694,80.44285911,22.43364057,1.598317094555744
42011,2022,Pennsylvania,62.6540147481495,0.344,0.094,7.0263205969561975,21.547383163999008,20.25503422,535.9,0.2329145529670984,0.931658211868394,28.67706065,0.0867695782198121,0.2623314708741844,11.25452318,0.146408572,299.9005561,51.63517772,3.431297639730002
42013,2022,Pennsylvania,78.01785376990482,0.363,0.13,4.857198367981349,17.809727349264946,21.53195901,339.0,0.8212405659989982,2.4637216979969945,26.27775588,0.0848439322355545,0.2429622980251346,18.71475593,0.133365617,224.2545429,46.76425313,2.025842207609549
42015,2022,Pennsylvania,111.86802911908102,0.371,0.116,16.48478454386601,13.18782763509281,28.06573957,175.70000000000002,0.0,0.0,19.29682374,0.0747095767825622,0.7317712767768961,13.92503689,0.108625554,181.1873868,25.36398729,2.149573623706522
42017,2022,Pennsylvania,80.94747236487343,0.314,0.072,3.7548108514033607,20.33855877843487,5.675386147,259.0,0.0,0.0,36.56235341,0.0473881231921048,0.1066454903924391,7.846944785000001,0.145438844,96.23617602,37.25989369,2.678718800560622
42019,2022,Pennsylvania,67.43088334457181,0.307,0.089,4.198637542117583,11.546253240823354,8.395760373,250.7,0.0,0.0,33.28164057,0.0575717917096619,0.427422105646973,13.09534583,0.105522036,100.1025179,39.55963524,2.9734800853577976
42021,2022,Pennsylvania,75.6618520508145,0.354,0.135,9.193007185867282,9.193007185867282,18.11268579,285.7,0.0,3.404783342286653,49.92396197,0.111413190255847,0.4226570385899526,19.66326656,0.116207413,169.0999074,54.3483987,2.8137914797761048
42023,2022,Pennsylvania,44.85310607759588,0.37,0.142,0.0,0.0,28.95054282,202.4,0.0,0.0,0.0,0.102262443438914,1.0,24.73577693,0.109865471,126.3956183,49.63206646,3.050994575045208
42025,2022,Pennsylvania,36.6905155017428,0.348,0.117,6.2221945680241415,9.333291852036211,17.497439399999998,172.9,0.0,0.0,47.27518313,0.0561848323456604,0.6238580463808855,14.33423701,0.140831391,248.8493642,36.25647946,1.4788205802054466
42027,2022,Pennsylvania,82.52553530505881,0.321,0.093,1.3032712107389548,22.15561058256223,2.6935903540000004,465.6,0.0,0.0,8.424322869000001,0.1018272282748563,0.3553082191780822,12.31640854,0.177171473,88.61753492,43.48787653,1.5765367826736572
42029,2022,Pennsylvania,81.12889841065332,0.293,0.063,1.872392693174754,23.21766939536695,6.188663815,270.3,0.0,0.5569489593408695,25.09858342,0.0408928233194764,0.179648482520169,9.733537274,0.132681049,135.48723289999998,34.670733,3.653848863100352
42031,2022,Pennsylvania,48.444396598126815,0.358,0.133,10.268521846280228,5.134260923140114,11.82368521,241.9,0.0,2.691355366562601,22.50653555,0.0663830361966504,0.854161134420309,15.60955305,0.121011059,127.7873618,41.00265506,0.7758003487901342
42033,2022,Pennsylvania,44.95392222971454,0.377,0.13,5.381986491213907,10.763972982427816,20.72837196,239.7,0.0,5.619240278714318,25.28924575,0.0747298446803818,0.6044697725720889,17.15980064,0.112599681,265.9179736,25.91392772,1.836650252014124
42035,2022,Pennsylvania,37.368210329641,0.34,0.133,0.0,15.560973079516572,14.03731208,256.3,0.0,0.0,11.27757584,0.0949788263762855,0.5169596301671774,12.94263823,0.113936928,154.7267124,25.10296255,0.9187324203297504
42037,2022,Pennsylvania,50.86940436551979,0.351,0.117,14.903573877015708,17.88428865241885,9.323780548,347.90000000000003,0.0,0.0,28.67941535,0.0727258675322667,0.4538004990894989,15.23920941,0.110045147,173.9288253,30.12553334,1.605634675171173
42039,2022,Pennsylvania,63.58651965783255,0.33,0.124,2.3447208609815,14.068325165889,18.29721823,242.2,0.0,9.59796523137095,29.2041091,0.0968033503058058,0.6504053443644058,15.124839,0.124107398,96.62171154,42.48642635,1.1781275576914287
42041,2022,Pennsylvania,87.47941381185841,0.345,0.081,11.63052159012491,20.93493886222484,9.411764706,301.90000000000003,0.3803452774428626,1.141035832328588,19.58850983,0.0547317232564174,0.1990011454753723,13.81379011,0.110290771,86.28532497,35.1883894,4.598216489594556
42043,2022,Pennsylvania,106.12386917188589,0.353,0.097,2.083333333333333,38.888888888888886,22.87799004,673.7,0.0,0.3479471120389701,36.27569528,0.0903254259713163,0.1438101712063487,18.46934412,0.143797287,402.8286377,46.49939666,3.0859789604907224
42045,2022,Pennsylvania,103.68581281835463,0.321,0.085,2.04024727797009,26.183173400616155,10.95977947,570.6,0.0,0.0,37.62694678,0.1013654075141428,0.0061908833897595,8.522321247,0.160194763,396.0651078,59.93962463,3.6191950012395706
42047,2022,Pennsylvania,42.23110158204204,0.354,0.107,6.789327177676693,6.789327177676693,18.04869743,167.20000000000002,0.0,9.745638826625084,24.53002698,0.0642195031516499,0.6029935851746258,18.72283517,0.067395264,106.5048653,46.30854927,5.322583586374198
42049,2022,Pennsylvania,83.63970246569842,0.351,0.125,3.681722457034299,11.045167371102895,20.79128284,466.8,0.0,0.7434640219173194,26.78301439,0.1015400917112739,0.2211852309438939,13.12433266,0.142980463,224.8446112,51.1600632,2.737599603698572
42051,2022,Pennsylvania,35.45233236955512,0.385,0.146,0.0,7.754222173973728,28.77227399,355.8,0.0,0.7878296082123359,43.31672,0.0814569415876367,0.5342556634304207,13.69184832,0.130801688,204.5588473,41.06774856,2.883985564771072
42053,2022,Pennsylvania,0.0,0.403,0.147,0.0,0.0,21.18644068,165.60000000000002,0.0,0.0,0.0,0.0612798264642082,1.0,6.8994066510000005,0.116564417,468.4781154,0.0,2.6321358485640904
42055,2022,Pennsylvania,59.50514751518021,0.368,0.098,7.570118220012869,17.66360918003003,19.68588972,299.90000000000003,0.0,1.2796805917243057,15.25244952,0.0517290974175402,0.4291526036644166,15.15864978,0.108453745,146.14636819999998,36.76795983,2.408143849040246
42057,2022,Pennsylvania,20.65688907250568,0.357,0.113,0.0,0.0,24.1529688,268.40000000000003,0.0,0.0,22.96000367,0.0563173359451518,1.0,16.5175499,0.120168067,216.0716123,26.07504317,0.4041004923994391
42059,2022,Pennsylvania,42.41002007407617,0.373,0.129,0.0,0.0,20.18163471,298.1,0.0,2.827334671605078,28.60834256,0.0570323135344271,0.8068533895154294,14.90354097,0.093947924,187.0732392,24.28940572,0.5882566008960061
42061,2022,Pennsylvania,31.89865342113058,0.362,0.122,0.0,9.564801530368245,18.30845771,194.9,0.0,0.0,22.97964448,0.0662608585378225,0.8300091315422694,17.27804359,0.104997026,182.2089329,44.37127953,2.264159207248638
42063,2022,Pennsylvania,50.67200733537629,0.328,0.125,0.0,9.556574923547402,10.11333228,406.8,0.0,1.206476365128007,38.85219515,0.0785504104073099,0.578164035507362,16.41430661,0.150634405,283.6463224,48.06665213,1.4848362735099248
42065,2022,Pennsylvania,43.0702271387768,0.374,0.129,4.616805170821791,0.0,21.94570136,138.20000000000002,0.0,6.800562179806864,29.19169727,0.0785880785880785,0.7256532606225857,19.57397812,0.112645546,134.7724031,36.2912328,1.0088230639571183
42067,2022,Pennsylvania,17.169592651414344,0.37,0.107,8.14000814000814,0.0,15.3525398,141.3,0.0,0.0,0.0,0.07930411206507,1.0,23.42204095,0.106858054,84.95296507,22.06749577,1.9855024673419013
42069,2022,Pennsylvania,95.05571192091364,0.345,0.127,0.9308646802014392,17.686428923827343,16.50320836,262.3,0.0,0.4636863996142129,40.51117155,0.0936788932374624,0.1746931823874167,11.20787508,0.157912963,213.4013145,41.88348331,2.7283768316521466
42071,2022,Pennsylvania,72.06693012939536,0.313,0.09,7.897703204313582,16.154392917914144,13.33247766,310.0,0.0,0.0,22.92914649,0.091402377169981,0.241665204016591,14.0913722,0.148206514,170.4333623,49.04244205,2.9923178941154807
42073,2022,Pennsylvania,39.76747722142297,0.345,0.127,0.0,11.418914289629342,20.72596287,388.2000000000001,0.0,0.0,43.617274,0.0766148108980602,0.4003342449103615,16.95668444,0.133315269,228.8211705,49.82384102,4.085396600315498
42075,2022,Pennsylvania,58.53944094833894,0.35,0.098,0.0,12.510947078693858,19.90066336,348.40000000000003,0.0,0.0,21.187937,0.0677094648417698,0.2423160246428813,15.09242346,0.131569069,153.9415769,44.30019962,3.4084966202010945
42077,2022,Pennsylvania,103.3181640255739,0.374,0.1,3.6975606664060767,48.59651161562272,20.10789603,558.1,0.2662839279009636,0.2130271423207709,27.43137644,0.0792416994935284,0.0962090369084962,10.18092809,0.157416129,231.0346845,42.84565147,4.186321125189229
42079,2022,Pennsylvania,76.36795244944841,0.332,0.125,4.374398520203472,11.873367411980851,21.76774018,438.2000000000001,0.0,0.0,48.21200679,0.1070146597490347,0.2198708632783208,10.52243579,0.132364999,264.4680264,48.48545212,2.7238063750796533
42081,2022,Pennsylvania,75.70089344659127,0.342,0.121,22.480848046760165,12.10507202517855,19.08810536,402.5,0.0,0.0,28.80895547,0.0939722131057871,0.3980427553444181,15.88716582,0.138359298,211.9910388,47.65475746,2.9629259429187327
42083,2022,Pennsylvania,60.08863073032724,0.355,0.137,0.0,10.191602119853242,21.65311057,288.0,0.0,2.503692947096968,17.22356183,0.0737555708995041,0.7438195302843016,19.44615385,0.099592312,287.8040079,39.90284488,1.497959697259056
42085,2022,Pennsylvania,61.83392136180118,0.337,0.126,5.462291977713849,5.462291977713849,18.11287265,395.7000000000001,0.0,0.9093223729676644,44.11961589,0.0988450642841577,0.4633076257181081,16.72393625,0.117749294,215.5818506,60.30540614,3.469070840351423
42087,2022,Pennsylvania,56.355123981272754,0.372,0.124,25.525397770781925,17.01693184718795,21.95148721,260.1,0.0,0.0,19.5052881,0.0988609499247797,0.5161169239431334,16.90580433,0.133804661,131.2787845,48.35961037,2.7837477448400287
42089,2022,Pennsylvania,42.534840169430446,0.357,0.094,4.672460517708625,2.3362302588543127,9.754115017,416.4,0.0,0.0,33.53388295,0.0508179249911187,0.591753671916475,7.576158007,0.172538313,234.8868834,35.62770179,1.262442749699812
42091,2022,Pennsylvania,132.81771088733385,0.296,0.069,5.841762997338493,42.29436410073069,6.535873997,299.5,0.0,0.116200971904929,26.55022002,0.052475127396263,0.0316538715452451,11.27672506,0.140738971,135.4832123,34.63022735,2.8848448623463163
42093,2022,Pennsylvania,574.9986177917841,0.338,0.105,43.122035360069,172.488141440276,13.9328689,329.1,0.0,0.0,33.02025242,0.1028429189047556,0.5011753061981937,15.35929786,0.103609626,277.29916000000003,45.0376968,3.0536717690370088
42095,2022,Pennsylvania,81.30651599984695,0.326,0.086,0.0,23.82669620318376,10.75543447,413.4,0.0,0.0637698164704682,30.56821953,0.0697102604997341,0.1685399423125156,10.51476489,0.142519168,212.2643865,40.58324178,2.799681677056958
42097,2022,Pennsylvania,44.923629829290206,0.38,0.127,0.0,6.696578048617156,25.56269094,285.1,0.0,0.0,39.67904065,0.0975512905360688,0.3172517321016166,16.62208426,0.123306926,251.1432641,36.301309,3.0380923690748007
42099,2022,Pennsylvania,23.92032357674075,0.339,0.096,0.0,0.0,21.48165351,153.4,0.0,0.0,31.01938351,0.0557954168050481,0.9302993649833686,16.20850622,0.098396904,187.6341247,20.62504579,1.8931995934779728
42101,2022,Pennsylvania,75.5590321592183,0.329,0.144,7.9377392596975715,38.12520220188076,27.23505555,1284.9,0.0634416726777651,1.8398085076551896,64.65559467,0.2815078687176562,0.0,7.764837784000001,0.230320455,1001.473535,58.25566598,2.3557800210197684
42103,2022,Pennsylvania,30.02401921537229,0.348,0.099,0.0,3.61545970570158,9.081562714,173.8,0.0,0.0,36.94566604,0.0540790580319596,0.8499092650468797,7.1673027650000005,0.176954733,146.5424035,52.9768214,1.4934584669216209
42105,2022,Pennsylvania,43.053078295098096,0.345,0.134,12.12268153715602,24.24536307431204,30.44423734,133.1,0.0,0.0,0.0,0.0685367702805155,1.0,19.36342733,0.121839081,221.8092441,34.56979517,2.1892639734366357
42107,2022,Pennsylvania,52.35090462363189,0.343,0.12,1.4580660212294414,5.832264084917766,20.71189866,254.7,0.0,0.6980120616484252,42.43931767,0.0821239931914296,0.4358389941604099,13.08724595,0.12258449,319.4395797,43.87449936,2.462327882430839
42109,2022,Pennsylvania,37.858711289467706,0.345,0.109,0.0,0.0,12.42236025,218.0,0.0,0.0,15.67281756,0.0647262647262647,0.7079734635123295,14.8617854,0.110771322,188.0576883,22.9682938,2.338828251849179
42111,2022,Pennsylvania,38.02952721148492,0.387,0.119,2.8743065735391333,8.622919720617402,18.2343109,128.0,0.0,1.3581974004101756,24.05646461,0.0681033291891145,0.7881897488929547,21.10365297,0.095759004,114.7699596,46.50203252,2.4258587487705
42113,2022,Pennsylvania,0.0,0.351,0.121,0.0,0.0,21.79836512,511.0,0.0,0.0,0.0,0.0528025995125913,1.0,18.13386086,0.095588235,79.17656374,31.63630811,5.564692215099516
42115,2022,Pennsylvania,39.07369298496965,0.355,0.114,0.0,5.011526510975243,17.48807631,116.5,0.0,0.0,19.84734087,0.0516591010804935,1.0,11.40646697,0.131738253,126.0793154,30.347865,1.5202261306532665
42117,2022,Pennsylvania,46.42185247623934,0.362,0.127,0.0,0.0,19.71104231,192.2,0.0,0.0,18.89349817,0.0616293794850147,1.0,16.25976202,0.116192831,119.8215726,26.84787986,2.172213311507583
42119,2022,Pennsylvania,98.66566434880664,0.361,0.101,34.43018051251783,29.511583296443856,9.013209013,153.60000000000002,0.0,0.0,11.9401203,0.0920124188540784,0.6177714214649919,14.24659974,0.126865672,66.92395208,36.63334552,3.7367202471172223
42121,2022,Pennsylvania,56.069526212503504,0.359,0.128,0.0,7.868130138872497,24.79767587,321.70000000000005,0.0,0.0,24.30021936,0.0734887210992824,0.5687796299128307,20.52577564,0.101756788,134.595836,40.96112659,2.482037305772838
42123,2022,Pennsylvania,47.20197199349662,0.363,0.117,10.289653753151208,10.289653753151208,20.61572293,158.20000000000002,0.0,0.0,11.90476191,0.0671232031587389,0.6601658405521842,16.07511929,0.096604216,185.6443512,25.12275486,2.329320301089765
42125,2022,Pennsylvania,79.72502028930158,0.348,0.101,0.0,12.364231230145895,11.90531554,300.2,0.0,0.9547906621473242,42.18906498,0.0736009174311926,0.3231188850203014,13.77710101,0.102080856,176.3905086,38.32654402,3.224490435910212
42127,2022,Pennsylvania,42.77575781143669,0.352,0.112,0.0,12.501041753479456,13.29639889,136.3,0.0,15.165950496782097,32.50975293,0.0636552387704461,0.8722970855531181,10.51381398,0.140074707,110.883239,33.01018294,1.3014329868897667
42129,2022,Pennsylvania,73.07601888646876,0.355,0.104,0.0,9.597687521877084,11.28986311,222.7,0.0,0.4248605749213299,37.74136559,0.06958502189419,0.2652822811367538,14.21614851,0.101473643,168.57601929999998,44.41929762,2.9554353565788145
42131,2022,Pennsylvania,49.93470077590843,0.354,0.106,0.0,0.0,15.85322408,160.5,0.0,0.0,48.50927273,0.053856136447905,0.9689523363756924,8.210793461,0.117292536,135.8523376,21.83332775,2.378224101479915
42133,2022,Pennsylvania,70.19899890123305,0.344,0.09,7.898824830394678,11.848237245592015,18.13088064,388.6,0.0,0.1090046566789333,34.35281304,0.0564457861691581,0.2812641903550994,12.47054946,0.13051476,219.8683509,42.82926481,3.1609420656772507
25001,2022,Massachusetts,89.49662451433022,0.243,0.071,2.6961445133459154,17.974296755639436,6.483509977000001,255.9,0.0,0.8605444664839444,39.08894612,0.0496954055757284,0.022536919671286,12.67665149,0.171174038,399.5658922,38.96834101,2.281714495129225
